eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
200501010001,Iraq,33.303566000000004,44.371773,5.0,"01/01/2005: A suicide bomber killed four people employed with the security firms Kroll Inc. and Bearing Point after ramming his vehicle into theirs in Baghdad, Iraq. The bomb exploded near Baghdad’s green zone killing three British workers and an American. The bomber was targeting a US manned checkpoint near the green zone. No group claimed responsibility for the bombing.",Military,Unknown
200501010002,Peru,-13.6575,-73.383333,4.0,"01/01/2005: Approximately 150 members of the Etnocacerista Movement attacked and took over the police station in Andahuaylas, Peru. The perpetrators killed four police officers and took 10 others hostage in the armed intrusion. The movement’s leader, Antauro Humala, said that the objective was to force Peruvian President Alejandro Toledo to resign and to protest the government's decision to impose early retirement on more than 250 military and police officers. Peruvian troops launched an assault on the station on January 3, 2005, to regain control. The outcome of the hostage situation was not known.",Police,Etnocacerista Movement
200501010003,Colombia,6.46052,-71.72989,17.0,"01/01/2005: Suspected members of the Revolutionary Armed Forces of Colombia (FARC) killed 17 people in Tame, Colombia. The perpetrators accused the victims of helping self dense groups in the area. No group claimed responsibility for the attack.",Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
200501010004,Bosnia-Herzegovina,44.96583,16.69917,0.0,"01/01/2005: A girl was wounded when an unknown assailant threw a grenade at a house belonging to Nikola Munjiza in Tukovi, Bosnia and Herzegovina. No group claimed responsibility for the attack.",Private Citizens & Property,Unknown
200501010005,India,33.732216,75.157913,0.0,"01/01/2005: Unknown attackers detonated an improvised explosive device (IED) hidden on a scooter in an attempt to assassinate Ravinder Kotwal, an Indian Deputy Inspector General. The IED detonated via remote control as Kotwal was passing by the scooter in his vehicle in Anantnag, India. The explosion injured 17 people including Kotwal and nine other policemen. Several surrounding buildings were damaged in the explosion as well. No group claimed responsibility for the attack.",Police,Unknown
200501010006,Nepal,27.021345,87.470224,12.0,"01/01/2005: Suspected Maoists ambushed police and military forces in Malbase, Nepal. Members of the Royal Nepalese Army’s Second Brigade were clearing obstructions placed on the Koshi Highway when the perpetrators attacked them. Eight soldiers and four policemen were killed while another 10 security personnel were injured in the ambush attack. No group claimed responsibility for the incident.",Military,Maoists
200501010007,United States,44.46867,-71.185077,0.0,"01/01/2005: Joshua Hall set arson to the Burgess pulp mill, damaging logging equipment and an office trailer owned by T.R. Dillon Logging. There were no casualties reported in the incident, and the monetary extent of damage is unknown. Hall was later convicted in the incident, but the motivations are unclear.",Business,Unknown
200501010019,Thailand,6.491822,101.3885,0.0,"01/01/2005: In a series of arson attacks, assailants set fire to the Baan Koto Duera School in the Raman district of Yala Province, Thailand. Telephone booths, and a garage of a local resident were also set on fire at the same time.",Educational Institution,Unknown
200501010020,West Bank and Gaza Strip,31.584056,34.503468,0.0,01/01/2005: A Qassam rocket was fired at the Elei Sinai settlement. The military wing of Hamas claimed responsibility for the attack. No damage was reported.,Private Citizens & Property,Hamas (Islamic Resistance Movement)
200501010021,West Bank and Gaza Strip,31.502407,34.459743,0.0,01/01/2005: A mortar was fired at the Netzarim settlement in Israel. No damage was reported. The military wing of Hamas claimed responsibility for the attack.,Private Citizens & Property,Hamas (Islamic Resistance Movement)
200501010022,West Bank and Gaza Strip,31.355579,34.274364,0.0,01/01/2005: Anti-tank rockets were fired at the Neve Deqalim settlement in Israel. No damage was reported. The military wing of Hamas claimed responsibility for the attack.,Private Citizens & Property,Hamas (Islamic Resistance Movement)
200501020001,Russia,44.716667,37.766667,0.0,"01/02/2005: Unknown perpetrators attacked a Russian Airborne Troop’s weapons depot in Novorossiisk, Russia. A soldier guarding the depot was shot in the assault. Russian authorities detained one of the suspected attackers. No group claimed responsibility for the assault.",Military,Unknown
200501020002,Iraq,35.303047,44.329933,1.0,"01/02/2005: A suicide bomber attacked a US military convoy traveling on a road near the town of Taza, Iraq. The attacker had detonated the bomb from inside a vehicle. US authorities did not reveal casualty information to the press. No group claimed responsibility for the bombing.",Military,Unknown
200501020003,Algeria,34.85,5.733333,18.0,"01/02/2005: Fifty to 60 unknown attackers ambushed an Algerian military convoy on a road near Ras El Miad, Algeria. 18 soldiers were killed and 19 others were injured in the ambush attack. The perpetrators detonated a land mine that disabled the first vehicle in the convoy. They then fired Kalashnikov rifles at the remaining vehicles. Although no group claimed responsibility, authorities suspected that members of the Salafist Group for Preaching and Fighting (GSPC) were behind the attack.",Military,Salafist Group for Preaching and Fighting (GSPC)
